"운행일자","정산사업자","정류장아이디","정류장명","읍면동코드(법정동)","읍면동명(법정동)","모바일아이디"
"2025-06-13","이동의즐거움","4242876","인형극장앞","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4242878","파크자이A","5111012500","삼천동","정보없음"
"2025-06-13","이동의즐거움","4242879","파크자이A","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4242880","우미린A","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242881","금호빌리지","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242882","롯데마트춘천점","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4242883","온의롯데캐슬","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4242884","강원도립극단","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242885","삼천동사거리","5111012500","삼천동","정보없음"
"2025-06-13","이동의즐거움","4242886","KT","5111011500","소양로3가","정보없음"
"2025-06-13","이동의즐거움","4242887","삼천동사거리","5111012500","삼천동","정보없음"
"2025-06-13","이동의즐거움","4242888","매운탕골입구","5111035025","서면","정보없음"
"2025-06-13","이동의즐거움","4242891","바이오산업진흥원","5111012000","후평동","정보없음"
"2025-06-13","이동의즐거움","4242892","롯데캐슬더퍼스트","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242893","우두이지더원A","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242894","파크에뷰A","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242895","롯데캐슬더퍼스트","5111011800","우두동","정보없음"
"2025-06-13","이동의즐거움","4242896","레고랜드정문","5111012900","중도동","정보없음"
"2025-06-13","이동의즐거움","4242897","레고랜드정문","5111012900","중도동","정보없음"
"2025-06-13","이동의즐거움","4242898","상중도입구","5111012900","중도동","정보없음"
"2025-06-13","이동의즐거움","4242899","상중도입구","5111012900","중도동","정보없음"
"2025-06-13","이동의즐거움","4242900","솔밭공원","5111012600","칠전동","정보없음"
"2025-06-13","이동의즐거움","4242901","춘천농협엔타점","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4242903","서인병원","5111032024","동산면","정보없음"
"2025-06-13","이동의즐거움","4242904","서인병원","5111032024","동산면","정보없음"
"2025-06-13","이동의즐거움","4242905","폴리텍입구","5111032023","동산면","정보없음"
"2025-06-13","이동의즐거움","4242907","팔미교","5111033024","신동면","정보없음"
"2025-06-13","이동의즐거움","4242910","홈플러스","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242913","안보2리입구","5111035030","서면","정보없음"
"2025-06-13","이동의즐거움","4242914","오탄리","5111036023","사북면","정보없음"
"2025-06-13","이동의즐거움","4242915","오탄리","5111036023","사북면","정보없음"
"2025-06-13","이동의즐거움","4242916","온의보배","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4242917","온의보배","5111012100","온의동","정보없음"
"2025-06-13","이동의즐거움","4242918","송암삼거리","5111036027","사북면","정보없음"
"2025-06-13","이동의즐거움","4242919","상공회의소","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242920","상공회의소","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242926","춘천원예농협","5111011900","사농동","정보없음"
"2025-06-13","이동의즐거움","4242927","장학LH정문","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242928","퇴계행복센터","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242929","퇴계행복센터","5111012300","퇴계동","정보없음"
"2025-06-13","이동의즐거움","4242930","화물공영차고지","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242931","화물공영차고지","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242933","충의대교","5111034024","남면","정보없음"
"2025-06-13","이동의즐거움","4242935","모아엘가그랑데","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242936","모아엘가그랑데","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242937","모아엘가비스타","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242938","모아엘가비스타","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242939","우석로입구","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4242940","우석로입구","5111012400","석사동","정보없음"
"2025-06-13","이동의즐거움","4242942","신동로","5111012800","신동","정보없음"
"2025-06-13","이동의즐거움","4242943","율문교","5111025025","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242946","삼한교","5111025025","신북읍","정보없음"
"2025-06-13","이동의즐거움","4242947","학곡지구입구","5111039025","동내면","정보없음"
"2025-06-13","이동의즐거움","4242949","상일사거리","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242950","상일사거리","5111031023","동면","정보없음"
"2025-06-13","이동의즐거움","4242951","학곡지구입구","5111039025","동내면","정보없음"
