수집일자,노선아이디,노선번호,정류장아이디,정류장명,이용시간대,승차건수,하차건수,데이터 기준일자
2025-06-25,42403177,300,4242386,남춘천역,22,10,0,2025-12-09
2025-06-25,42403177,300,4242386,남춘천역2번출구,22,10,0,2025-12-09
2025-06-25,42403177,300,4242433,강원대정문,22,2,18,2025-12-09
2025-06-25,42403177,300,4242436,강원대정문,22,6,2,2025-12-09
2025-06-25,42403177,300,4242805,강원대중앙도서관,22,2,0,2025-12-09
2025-06-25,42403177,300,4242806,강원대중앙도서관,22,0,10,2025-12-09
2025-06-25,42403177,300,4242808,강원대백록관,22,0,4,2025-12-09
2025-06-25,42403177,300,4242928,역골교삼거리,22,0,2,2025-12-09
2025-06-25,42403177,300,4242928,퇴계행복센터,22,0,2,2025-12-09
2025-06-25,42403178,400,4240010,남춘천역,22,8,0,2025-12-09
2025-06-25,42403178,400,4240496,춘천고용복지센터,22,4,0,2025-12-09
2025-06-25,42403178,400,4240514,뜨란채A,22,0,2,2025-12-09
2025-06-25,42403178,400,4240893,성우오스타A,22,2,0,2025-12-09
2025-06-25,42403178,400,4241374,거두리주공A,22,2,2,2025-12-09
2025-06-25,42403178,400,4241509,시외버스터미널,22,6,0,2025-12-09
2025-06-25,42403178,400,4242041,거두리부영A,22,2,0,2025-12-09
2025-06-25,42403178,400,4242709,강원고앞,22,0,2,2025-12-09
2025-06-25,42403178,400,4242790,한숲시티A,22,2,0,2025-12-09
2025-06-25,42403178,400,4242815,아이파크A,22,0,2,2025-12-09
2025-06-25,42403180,2,4240034,봉의A,22,0,2,2025-12-09
2025-06-25,42403180,2,4240483,퇴계동입구,22,0,2,2025-12-09
2025-06-25,42403180,2,4240485,퇴계우체국,22,4,0,2025-12-09
2025-06-25,42403180,2,4240486,퇴계주공1차,22,4,0,2025-12-09
2025-06-25,42403180,2,4240487,퇴계주공3.4차,22,0,2,2025-12-09
2025-06-25,42403180,2,4240500,한진한성,22,0,4,2025-12-09
2025-06-25,42403180,2,4240501,퇴계현대1차,22,0,2,2025-12-09
2025-06-25,42403180,2,4240502,퇴계현대1차,22,0,4,2025-12-09
2025-06-25,42403180,2,4241007,온의금호1차,22,2,0,2025-12-09
2025-06-25,42403180,2,4241008,온의금호1차,22,0,2,2025-12-09
2025-06-25,42403180,2,4241012,풍물시장,22,4,2,2025-12-09
2025-06-25,42403180,2,4241064,유승한내들,22,2,2,2025-12-09
2025-06-25,42403180,2,4241509,시외버스터미널,22,4,0,2025-12-09
2025-06-25,42403180,2,4241510,시외버스터미널,22,10,0,2025-12-09
2025-06-25,42403180,2,4241563,강동농협장학지점,22,0,2,2025-12-09
2025-06-25,42403180,2,4241581,퇴계주공3.4차,22,2,0,2025-12-09
2025-06-25,42403180,2,4241583,초록지붕A,22,8,0,2025-12-09
2025-06-25,42403180,2,4241605,봄내초등학교,22,2,0,2025-12-09
2025-06-25,42403180,2,4242080,춘천우체국,22,4,0,2025-12-09
2025-06-25,42403180,2,4242090,한림대학교,22,0,8,2025-12-09
2025-06-25,42403180,2,4242207,중앙시장,22,2,2,2025-12-09
2025-06-25,42403180,2,4242209,중앙로입구,22,4,4,2025-12-09
2025-06-25,42403180,2,4242268,향교,22,0,8,2025-12-09
2025-06-25,42403180,2,4242543,한신휴플러스,22,4,2,2025-12-09
2025-06-25,42403180,2,4242782,방송통신대앞,22,2,2,2025-12-09
2025-06-25,42403180,2,4242882,롯데마트춘천점,22,4,2,2025-12-09
2025-06-25,42403180,2,4242882,반곡망단이,22,4,2,2025-12-09
2025-06-25,42403182,3,4240036,봉의중학교,22,0,6,2025-12-09
2025-06-25,42403182,3,4240473,크로바A,22,0,4,2025-12-09
2025-06-25,42403182,3,4240483,퇴계동입구,22,0,2,2025-12-09
2025-06-25,42403182,3,4240485,퇴계우체국,22,10,0,2025-12-09
2025-06-25,42403182,3,4240496,춘천고용복지센터,22,10,0,2025-12-09
2025-06-25,42403182,3,4240500,한진한성,22,4,0,2025-12-09
2025-06-25,42403182,3,4240899,명동입구,22,16,4,2025-12-09
2025-06-25,42403182,3,4240982,퇴계주공6단지,22,10,0,2025-12-09
2025-06-25,42403182,3,4241008,온의금호1차,22,2,4,2025-12-09
2025-06-25,42403182,3,4241011,럭키A,22,2,0,2025-12-09
2025-06-25,42403182,3,4241012,풍물시장,22,2,0,2025-12-09
2025-06-25,42403182,3,4241072,육림고개,22,0,2,2025-12-09
2025-06-25,42403182,3,4241307,포스코후문,22,0,10,2025-12-09
2025-06-25,42403182,3,4241509,시외버스터미널,22,4,0,2025-12-09
2025-06-25,42403182,3,4241510,시외버스터미널,22,12,0,2025-12-09
2025-06-25,42403182,3,4241683,교동초교입구,22,2,0,2025-12-09
2025-06-25,42403182,3,4241790,정부합동청사,22,0,2,2025-12-09
2025-06-25,42403182,3,4242080,춘천우체국,22,6,0,2025-12-09
2025-06-25,42403182,3,4242183,동부시장,22,2,0,2025-12-09
2025-06-25,42403182,3,4242209,중앙로입구,22,0,4,2025-12-09
2025-06-25,42403182,3,4242210,중앙하이츠1차,22,0,6,2025-12-09
2025-06-25,42403182,3,4242213,중앙하이츠1차,22,8,0,2025-12-09
2025-06-25,42403182,3,4242314,후평동종점,22,0,2,2025-12-09
2025-06-25,42403182,3,4242445,스무숲입구,22,0,4,2025-12-09
2025-06-25,42403184,4,4240025,홈플러스,22,4,0,2025-12-09
2025-06-25,42403184,4,4240154,현진에버빌2차,22,0,2,2025-12-09
2025-06-25,42403184,4,4240179,한국국토정보공사,22,0,2,2025-12-09
2025-06-25,42403184,4,4240460,석사부영A,22,0,2,2025-12-09
2025-06-25,42403184,4,4240497,퇴계한주A,22,2,0,2025-12-09
2025-06-25,42403184,4,4240498,홈플러스,22,2,0,2025-12-09
2025-06-25,42403184,4,4240503,투탑시티,22,10,0,2025-12-09
2025-06-25,42403184,4,4240864,강원대학병원,22,6,4,2025-12-09
2025-06-25,42403184,4,4240899,명동입구,22,4,2,2025-12-09
2025-06-25,42403184,4,4241028,그랜드A,22,2,6,2025-12-09
2025-06-25,42403184,4,4241377,파크푸르지오A,22,4,0,2025-12-09
2025-06-25,42403184,4,4241508,시립청소년도서관,22,2,0,2025-12-09
2025-06-25,42403184,4,4241511,시외버스터미널,22,2,0,2025-12-09
2025-06-25,42403184,4,4241512,M백화점,22,6,2,2025-12-09
2025-06-25,42403184,4,4241567,석사2지구A,22,0,4,2025-12-09
2025-06-25,42403184,4,4241599,삼천동사거리,22,2,0,2025-12-09
2025-06-25,42403184,4,4241637,산림조합강원본부,22,0,2,2025-12-09
2025-06-25,42403184,4,4241652,유앤아이A,22,2,2,2025-12-09
2025-06-25,42403184,4,4241665,공지사거리,22,2,0,2025-12-09
2025-06-25,42403184,4,4241665,공지천사거리,22,2,0,2025-12-09
2025-06-25,42403184,4,4241667,춘천청소년수련관,22,0,4,2025-12-09
2025-06-25,42403184,4,4242183,동부시장,22,2,2,2025-12-09
2025-06-25,42403184,4,4242299,중부지구대,22,2,0,2025-12-09
2025-06-25,42403184,4,4242309,후평3동행복센터,22,0,2,2025-12-09
2025-06-25,42403184,4,4242368,후평중학교,22,0,2,2025-12-09
2025-06-25,42403184,4,4242445,스무숲입구,22,2,0,2025-12-09
2025-06-25,42403184,4,4242879,용골상회,22,1,2,2025-12-09
2025-06-25,42403184,4,4242879,파크자이A,22,1,2,2025-12-09
2025-06-25,42403184,4,9141922,청실A,22,1,0,2025-12-09
2025-06-25,42403184,4,9142311,후평주공4단지,22,0,2,2025-12-09
2025-06-25,42403184,4,9142313,후평주공4단지후문,22,1,0,2025-12-09
2025-06-25,42403188,7,4240469,칠전대우A,22,2,0,2025-12-09
2025-06-25,42403188,7,4240866,강원대후문,22,2,0,2025-12-09
2025-06-25,42403188,7,4240899,명동입구,22,4,0,2025-12-09
2025-06-25,42403188,7,4241008,온의금호1차,22,2,0,2025-12-09
2025-06-25,42403188,7,4242080,춘천우체국,22,2,0,2025-12-09
2025-06-25,42403188,7,4242183,동부시장,22,2,0,2025-12-09
2025-06-25,42403188,7,4242556,칠전대우A,22,0,2,2025-12-09
2025-06-25,42403189,07월 01일,4240004,강촌역,22,4,0,2025-12-09
2025-06-25,42403194,9,4240903,문화예술회관,22,2,0,2025-12-09
2025-06-25,42403194,9,4240972,명동입구,22,4,0,2025-12-09
2025-06-25,42403194,9,4241021,한강수력본부,22,2,0,2025-12-09
2025-06-25,42403194,9,4241309,포스코더샵A,22,0,2,2025-12-09
2025-06-25,42403194,9,4241594,약사롯데캐슬,22,0,2,2025-12-09
2025-06-25,42403194,9,4242089,한국전력공사입구,22,2,0,2025-12-09
2025-06-25,42403195,10,4240148,석사A,22,2,4,2025-12-09
2025-06-25,42403195,10,4240156,한림대학교,22,6,0,2025-12-09
2025-06-25,42403195,10,4240196,신한은행후평동지점,22,4,2,2025-12-09
2025-06-25,42403195,10,4240454,석사교회,22,4,0,2025-12-09
2025-06-25,42403195,10,4240768,춘천지방법원,22,4,2,2025-12-09
2025-06-25,42403195,10,4240862,춘천사회혁신센터,22,2,8,2025-12-09
2025-06-25,42403195,10,4240867,강원일보,22,4,0,2025-12-09
2025-06-25,42403195,10,4240893,성우오스타A,22,4,0,2025-12-09
2025-06-25,42403195,10,4240972,명동입구,22,28,0,2025-12-09
2025-06-25,42403195,10,4240977,양우A,22,8,2,2025-12-09
2025-06-25,42403195,10,4241309,포스코더샵A,22,2,0,2025-12-09
2025-06-25,42403195,10,4241374,거두리주공A,22,4,2,2025-12-09
2025-06-25,42403195,10,4241563,강동농협장학지점,22,0,2,2025-12-09
2025-06-25,42403195,10,4241572,동아.청구A,22,0,4,2025-12-09
2025-06-25,42403195,10,4241594,약사롯데캐슬,22,2,0,2025-12-09
2025-06-25,42403195,10,4241697,그랜드A,22,4,0,2025-12-09
2025-06-25,42403195,10,4241711,남부시장,22,6,4,2025-12-09
2025-06-25,42403195,10,4241768,도민일보,22,2,0,2025-12-09
2025-06-25,42403195,10,4241943,교육대학교,22,0,2,2025-12-09
2025-06-25,42403195,10,4242041,거두리부영A,22,6,0,2025-12-09
2025-06-25,42403195,10,4242180,동보빌리지,22,2,0,2025-12-09
2025-06-25,42403195,10,4242370,중앙로입구,22,6,0,2025-12-09
2025-06-25,42403195,10,4242409,수협,22,0,2,2025-12-09
2025-06-25,42403195,10,4242547,장학교차로,22,2,0,2025-12-09
2025-06-25,42403196,10월 01일,4240147,석사A,22,0,2,2025-12-09
2025-06-25,42403196,10월 01일,4240179,한국국토정보공사,22,2,0,2025-12-09
2025-06-25,42403196,10월 01일,4240460,석사부영A,22,4,0,2025-12-09
2025-06-25,42403196,10월 01일,4240461,석사사거리,22,4,0,2025-12-09
2025-06-25,42403196,10월 01일,4240861,병무청앞,22,2,0,2025-12-09
2025-06-25,42403196,10월 01일,4240894,거두리부영A,22,8,0,2025-12-09
2025-06-25,42403196,10월 01일,4240899,명동입구,22,2,0,2025-12-09
2025-06-25,42403196,10월 01일,4240985,여성가족연구원,22,14,0,2025-12-09
2025-06-25,42403196,10월 01일,4241028,그랜드A,22,2,2,2025-12-09
2025-06-25,42403196,10월 01일,4241247,춘천시청별관,22,2,0,2025-12-09
2025-06-25,42403196,10월 01일,4241254,춘천중학교정문,22,0,2,2025-12-09
2025-06-25,42403196,10월 01일,4241306,포스코더샵A,22,6,0,2025-12-09
2025-06-25,42403196,10월 01일,4241372,강원지방경찰청,22,4,0,2025-12-09
2025-06-25,42403196,10월 01일,4241590,동보빌리지,22,0,6,2025-12-09
2025-06-25,42403196,10월 01일,4241944,교육대학교,22,2,0,2025-12-09
2025-06-25,42403196,10월 01일,4242088,한국은행,22,2,2,2025-12-09
2025-06-25,42403196,10월 01일,4242181,동보A,22,2,0,2025-12-09
2025-06-25,42403196,10월 01일,4242268,향교,22,0,2,2025-12-09
2025-06-25,42403196,10월 01일,4242621,장학해온채A,22,2,0,2025-12-09
2025-06-25,42403196,10월 01일,4242709,강원고앞,22,0,4,2025-12-09
2025-06-25,42403198,11,4240010,남춘천역,22,2,0,2025-12-09
2025-06-25,42403198,11,4240011,당간지주입구,22,0,2,2025-12-09
2025-06-25,42403198,11,4240017,춘천역,22,0,2,2025-12-09
2025-06-25,42403198,11,4240018,소양강처녀상,22,2,2,2025-12-09
2025-06-25,42403198,11,4240037,봉의중학교,22,2,0,2025-12-09
2025-06-25,42403198,11,4241008,온의금호1차,22,2,0,2025-12-09
2025-06-25,42403198,11,4241257,춘천초등학교,22,2,0,2025-12-09
2025-06-25,42403198,11,4241308,포스코후문,22,4,0,2025-12-09
2025-06-25,42403198,11,4241684,교동초교입구,22,2,0,2025-12-09
2025-06-25,42403198,11,4242043,삼성동부A,22,10,0,2025-12-09
2025-06-25,42403198,11,4242059,동광오거리,22,4,0,2025-12-09
2025-06-25,42403198,11,4242080,춘천우체국,22,8,0,2025-12-09
2025-06-25,42403198,11,4242191,인성병원,22,10,0,2025-12-09
2025-06-25,42403198,11,4242373,폴리텍2캠퍼스,22,0,2,2025-12-09
2025-06-25,42403203,13,4240029,농산물도매시장,22,2,0,2025-12-09
2025-06-25,42403203,13,4240948,신북읍행복센터,22,2,0,2025-12-09
2025-06-25,42403203,13,4240972,명동입구,22,0,4,2025-12-09
2025-06-25,42403203,13,4241256,춘천시보건소,22,0,2,2025-12-09
2025-06-25,42403203,13,4241307,포스코후문,22,4,0,2025-12-09
2025-06-25,42403203,13,4241310,율문3리,22,2,0,2025-12-09
2025-06-25,42403203,13,4241790,정부합동청사,22,0,2,2025-12-09
2025-06-25,42403203,13,4242042,롯데인벤스,22,2,0,2025-12-09
2025-06-25,42403203,13,4242370,중앙로입구,22,2,0,2025-12-09
2025-06-25,42403203,13,4242795,천년나무A,22,0,2,2025-12-09
2025-06-25,42403216,15,4240010,남춘천역,22,12,6,2025-12-09
2025-06-25,42403216,15,4240020,남춘천역,22,8,4,2025-12-09
2025-06-25,42403216,15,4240025,홈플러스,22,2,0,2025-12-09
2025-06-25,42403216,15,4240146,석사삼익A,22,6,0,2025-12-09
2025-06-25,42403216,15,4240196,신한은행후평동지점,22,0,2,2025-12-09
2025-06-25,42403216,15,4240237,온의사거리,22,6,2,2025-12-09
2025-06-25,42403216,15,4240457,석사대우A,22,4,0,2025-12-09
2025-06-25,42403216,15,4240480,퇴계금호A,22,0,2,2025-12-09
2025-06-25,42403216,15,4240489,퇴계주공4차,22,4,2,2025-12-09
2025-06-25,42403216,15,4240496,춘천고용복지센터,22,0,2,2025-12-09
2025-06-25,42403216,15,4240498,홈플러스,22,2,0,2025-12-09
2025-06-25,42403216,15,4240503,투탑시티,22,10,0,2025-12-09
2025-06-25,42403216,15,4240513,퇴계우성A,22,2,0,2025-12-09
2025-06-25,42403216,15,4240514,뜨란채A,22,0,2,2025-12-09
2025-06-25,42403216,15,4240719,중앙하이츠2차,22,0,2,2025-12-09
2025-06-25,42403216,15,4240772,보안사거리,22,2,0,2025-12-09
2025-06-25,42403216,15,4240865,강원대후문,22,10,0,2025-12-09
2025-06-25,42403216,15,4240899,명동입구,22,6,2,2025-12-09
2025-06-25,42403216,15,4240972,명동입구,22,0,4,2025-12-09
2025-06-25,42403216,15,4240973,남부사거리,22,2,2,2025-12-09
2025-06-25,42403216,15,4241009,모아엘가A,22,0,2,2025-12-09
2025-06-25,42403216,15,4241028,그랜드A,22,0,2,2025-12-09
2025-06-25,42403216,15,4241030,강원대동문앞,22,0,1,2025-12-09
2025-06-25,42403216,15,4241030,우석초교입구,22,0,1,2025-12-09
2025-06-25,42403216,15,4241242,박물관입구,22,0,2,2025-12-09
2025-06-25,42403216,15,4241256,춘천시보건소,22,2,0,2025-12-09
2025-06-25,42403216,15,4241257,춘천초등학교,22,2,0,2025-12-09
2025-06-25,42403216,15,4241309,포스코더샵A,22,2,0,2025-12-09
2025-06-25,42403216,15,4241512,M백화점,22,10,2,2025-12-09
2025-06-25,42403216,15,4241567,석사2지구A,22,0,2,2025-12-09
2025-06-25,42403216,15,4241568,후평주공7단지,22,2,0,2025-12-09
2025-06-25,42403216,15,4241582,우석초교,22,2,0,2025-12-09
2025-06-25,42403216,15,4241583,초록지붕A,22,0,2,2025-12-09
2025-06-25,42403216,15,4241592,시청입구,22,2,2,2025-12-09
2025-06-25,42403216,15,4241594,약사롯데캐슬,22,2,0,2025-12-09
2025-06-25,42403216,15,4241596,춘천중학교,22,2,0,2025-12-09
2025-06-25,42403216,15,4241606,퇴계주공2차,22,2,0,2025-12-09
2025-06-25,42403216,15,4241666,춘천청소년수련관,22,2,0,2025-12-09
2025-06-25,42403216,15,4241667,춘천청소년수련관,22,0,2,2025-12-09
2025-06-25,42403216,15,4241697,그랜드A,22,2,2,2025-12-09
2025-06-25,42403216,15,4241737,대룡중학교,22,0,2,2025-12-09
2025-06-25,42403216,15,4242183,동부시장,22,2,2,2025-12-09
2025-06-25,42403216,15,4242203,KBS방송국,22,0,2,2025-12-09
2025-06-25,42403216,15,4242208,중앙시장.중앙초교,22,2,0,2025-12-09
2025-06-25,42403216,15,4242209,중앙로입구,22,4,0,2025-12-09
2025-06-25,42403216,15,4242210,중앙하이츠1차,22,2,2,2025-12-09
2025-06-25,42403216,15,4242308,후평3동행복센터,22,4,0,2025-12-09
2025-06-25,42403216,15,4242309,후평3동행복센터,22,0,2,2025-12-09
2025-06-25,42403216,15,4242310,대우A,22,6,0,2025-12-09
2025-06-25,42403216,15,4242311,후평주공4단지,22,0,2,2025-12-09
2025-06-25,42403216,15,4242365,후평주공6단지,22,4,4,2025-12-09
2025-06-25,42403216,15,4242379,케이티앤지,22,2,0,2025-12-09
2025-06-25,42403216,15,4242467,춘천자원,22,2,0,2025-12-09
2025-06-25,42403216,15,4242554,학곡리,22,2,0,2025-12-09
2025-06-25,42403216,15,4242935,모아엘가그랑데,22,0,2,2025-12-09
2025-06-25,42403216,15,4242935,지암리글램핑장,22,0,2,2025-12-09
2025-06-25,42403220,16,4242386,남춘천역,22,0,2,2025-12-09
2025-06-25,42403220,16,4242386,남춘천역2번출구,22,0,2,2025-12-09
2025-06-25,42403230,17,4240010,남춘천역,22,4,2,2025-12-09
2025-06-25,42403230,17,4240186,청구.진흥A,22,4,0,2025-12-09
2025-06-25,42403230,17,4240195,충인교회,22,14,0,2025-12-09
2025-06-25,42403230,17,4240239,휴먼타운A,22,0,2,2025-12-09
2025-06-25,42403230,17,4240494,퇴계주공7단지,22,0,4,2025-12-09
2025-06-25,42403230,17,4240503,투탑시티,22,4,0,2025-12-09
2025-06-25,42403230,17,4240863,강원대학병원,22,2,0,2025-12-09
2025-06-25,42403230,17,4240866,강원대후문,22,8,4,2025-12-09
2025-06-25,42403230,17,4242547,장학교차로,22,8,0,2025-12-09
2025-06-25,42403230,17,4242709,강원고앞,22,0,2,2025-12-09
2025-06-25,42403230,17,4242789,한숲시티A,22,0,2,2025-12-09
2025-06-25,42403230,17,4242919,무림정사입구,22,0,1,2025-12-09
2025-06-25,42403230,17,4242919,상공회의소,22,0,1,2025-12-09
2025-06-25,42403243,11월 01일,4240011,당간지주입구,22,0,2,2025-12-09
2025-06-25,42403243,11월 01일,4240018,소양강처녀상,22,0,2,2025-12-09
2025-06-25,42403243,11월 01일,4240024,여우고개사거리,22,0,2,2025-12-09
2025-06-25,42403243,11월 01일,4240026,우두사거리,22,0,6,2025-12-09
2025-06-25,42403243,11월 01일,4240161,사우사거리,22,0,2,2025-12-09
2025-06-25,42403243,11월 01일,4240162,소양2교,22,4,2,2025-12-09
2025-06-25,42403243,11월 01일,4240174,소양초교,22,0,2,2025-12-09
2025-06-25,42403243,11월 01일,4240314,항공대정문,22,0,4,2025-12-09
2025-06-25,42403243,11월 01일,4240949,신북읍행복센터,22,0,4,2025-12-09
2025-06-25,42403243,11월 01일,4240972,명동입구,22,18,4,2025-12-09
2025-06-25,42403243,11월 01일,4241062,윗샘밭종점,22,2,0,2025-12-09
2025-06-25,42403243,11월 01일,4241586,(구)농업기술원,22,2,2,2025-12-09
2025-06-25,42403243,11월 01일,4241915,상천초등학교,22,0,2,2025-12-09
2025-06-25,42403243,11월 01일,4242042,롯데인벤스,22,4,0,2025-12-09
2025-06-25,42403243,11월 01일,4242043,삼성동부A,22,4,0,2025-12-09
2025-06-25,42403243,11월 01일,4242208,중앙시장.중앙초교,22,2,0,2025-12-09
2025-06-25,42403243,11월 01일,4242836,우두택지,22,2,0,2025-12-09
2025-06-25,42403243,11월 01일,4242892,롯데캐슬더퍼스트,22,0,1,2025-12-09
2025-06-25,42403243,11월 01일,4242892,증4리마을회관,22,0,1,2025-12-09
2025-06-25,42403243,11월 01일,4242893,우두이지더원A,22,0,2,2025-12-09
2025-06-25,42403243,11월 01일,4242893,팔미1리1반,22,0,2,2025-12-09
2025-06-25,42403243,11월 01일,4242894,퇴계농공로,22,1,0,2025-12-09
2025-06-25,42403243,11월 01일,4242894,파크에뷰A,22,1,0,2025-12-09
2025-06-25,42410033,남면201,4242202,KBS방송국,22,0,2,2025-12-09
2025-06-25,42410146,신북105,4241700,근화초교,22,2,0,2025-12-09
2025-06-25,42410146,신북105,4242370,중앙로입구,22,0,2,2025-12-09
2025-06-25,42410196,동산104,4241317,학곡리종점,22,2,0,2025-12-09
2025-06-25,42410196,동산104,4242040,로데오거리,22,0,2,2025-12-09
2025-06-25,42403174,200,4240457,석사대우A,23,6,0,2025-12-09
2025-06-25,42403174,200,4242483,만천주공A,23,0,2,2025-12-09
2025-06-25,42403177,300,4240017,춘천역,23,0,2,2025-12-09
2025-06-25,42403177,300,4240156,한림대학교,23,2,2,2025-12-09
2025-06-25,42403177,300,4242886,KT,23,0,1,2025-12-09
2025-06-25,42403177,300,4242886,역전평,23,0,1,2025-12-09
2025-06-25,42403188,7,4241566,양지교,23,0,2,2025-12-09
2025-06-25,42403188,7,4242309,후평3동행복센터,23,0,2,2025-12-09
2025-06-25,42403195,10,4240180,우미린후문,23,4,0,2025-12-09
2025-06-25,42403195,10,4240196,신한은행후평동지점,23,2,0,2025-12-09
2025-06-25,42403195,10,4241309,포스코더샵A,23,2,0,2025-12-09
2025-06-25,42403195,10,4241563,강동농협장학지점,23,0,2,2025-12-09
2025-06-25,42403196,10월 01일,4242090,한림대학교,23,2,2,2025-12-09
2025-06-25,42403196,10월 01일,4242709,강원고앞,23,0,2,2025-12-09
2025-06-25,42403198,11,4240014,퇴계일성A,23,2,2,2025-12-09
2025-06-25,42403198,11,4240431,새마을고개,23,0,2,2025-12-09
2025-06-25,42403198,11,4240473,크로바A,23,0,2,2025-12-09
2025-06-25,42403198,11,4240870,폴리텍2캠퍼스,23,2,0,2025-12-09
2025-06-25,42403198,11,4241007,온의금호1차,23,6,0,2025-12-09
2025-06-25,42403198,11,4241307,포스코후문,23,0,2,2025-12-09
2025-06-25,42403198,11,4241683,교동초교입구,23,0,2,2025-12-09
2025-06-25,42403198,11,4241790,정부합동청사,23,0,2,2025-12-09
2025-06-25,42403198,11,4242386,남춘천역,23,2,0,2025-12-09
2025-06-25,42403198,11,4242386,남춘천역2번출구,23,2,0,2025-12-09
2025-06-25,42403216,15,4240144,사대부고,23,0,2,2025-12-09
2025-06-25,42403216,15,4240866,강원대후문,23,2,0,2025-12-09
2025-06-25,42403216,15,4241030,강원대동문앞,23,0,1,2025-12-09
2025-06-25,42403216,15,4241030,우석초교입구,23,0,1,2025-12-09
2025-06-25,42403216,15,4242299,중부지구대,23,2,0,2025-12-09
2025-06-25,42403216,15,4242367,후평주공7단지,23,0,2,2025-12-09
2025-06-25,42403230,17,4240010,남춘천역,23,16,2,2025-12-09
2025-06-25,42403230,17,4240025,홈플러스,23,2,0,2025-12-09
2025-06-25,42403230,17,4240150,남부지구대,23,0,2,2025-12-09
2025-06-25,42403230,17,4240196,신한은행후평동지점,23,8,0,2025-12-09
2025-06-25,42403230,17,4240480,퇴계금호A,23,2,0,2025-12-09
2025-06-25,42403230,17,4240496,춘천고용복지센터,23,12,2,2025-12-09
2025-06-25,42403230,17,4240514,뜨란채A,23,2,0,2025-12-09
2025-06-25,42403230,17,4240770,푸른언덕공원,23,0,4,2025-12-09
2025-06-25,42403230,17,4240865,강원대후문,23,4,8,2025-12-09
2025-06-25,42403230,17,4241030,강원대동문앞,23,2,1,2025-12-09
2025-06-25,42403230,17,4241030,우석초교입구,23,2,1,2025-12-09
2025-06-25,42403230,17,4241312,무릉공원,23,2,0,2025-12-09
2025-06-25,42403230,17,4241509,시외버스터미널,23,2,0,2025-12-09
2025-06-25,42403230,17,4241649,강원사대부고,23,0,2,2025-12-09
2025-06-25,42403230,17,4242790,한숲시티A,23,0,2,2025-12-09
2025-06-25,42403230,17,4242839,강원대국제생활관,23,0,2,2025-12-09
2025-06-25,42403230,17,4242839,국제생활관,23,0,2,2025-12-09
2025-06-25,42403230,17,4242901,서상2리1반,23,0,1,2025-12-09
2025-06-25,42403230,17,4242901,춘천농협엔타점,23,0,1,2025-12-09
2025-06-25,42403230,17,4242919,무림정사입구,23,0,1,2025-12-09
2025-06-25,42403230,17,4242919,상공회의소,23,0,1,2025-12-09
2025-06-25,42403243,11월 01일,4240014,퇴계일성A,23,2,0,2025-12-09
2025-06-25,42403243,11월 01일,4240036,봉의중학교,23,0,2,2025-12-09
2025-06-25,42403243,11월 01일,4240136,교대부설초교,23,2,0,2025-12-09
2025-06-25,42403243,11월 01일,4241007,온의금호1차,23,2,0,2025-12-09
2025-06-25,42403243,11월 01일,4241307,포스코후문,23,0,4,2025-12-09
2025-06-25,42403243,11월 01일,4241800,조각공원,23,0,6,2025-12-09
2025-06-25,42403243,11월 01일,4242089,한국전력공사입구,23,2,0,2025-12-09
2025-06-25,42403243,11월 01일,4242386,남춘천역,23,2,2,2025-12-09
2025-06-25,42403243,11월 01일,4242386,남춘천역2번출구,23,2,2,2025-12-09
2025-06-26,42403174,200,4240020,남춘천역,5,2,6,2025-12-09
2025-06-26,42403174,200,4240037,봉의중학교,5,6,0,2025-12-09
2025-06-26,42403174,200,4240474,크로바A,5,8,0,2025-12-09
2025-06-26,42403174,200,4240484,퇴계우성A,5,2,0,2025-12-09
2025-06-26,42403174,200,4240493,퇴계주공6차A,5,2,0,2025-12-09
2025-06-26,42403174,200,4240719,중앙하이츠2차,5,2,0,2025-12-09
2025-06-26,42403174,200,4240972,명동입구,5,0,4,2025-12-09
2025-06-26,42403174,200,4241007,온의금호1차,5,0,4,2025-12-09
2025-06-26,42403174,200,4241308,포스코후문,5,6,0,2025-12-09
2025-06-26,42403174,200,4241592,시청입구,5,0,2,2025-12-09
2025-06-26,42403174,200,4241737,대룡중학교,5,0,2,2025-12-09
2025-06-26,42403174,200,4242029,동산A,5,2,0,2025-12-09
2025-06-26,42403174,200,4242182,동부시장,5,4,2,2025-12-09
2025-06-26,42403174,200,4242208,중앙시장.중앙초교,5,4,0,2025-12-09
2025-06-26,42403174,200,4242370,중앙로입구,5,2,4,2025-12-09
2025-06-26,42403175,200-1,4240010,남춘천역,5,0,2,2025-12-09
2025-06-26,42403175,200-1,4240021,호반베르디움,5,2,0,2025-12-09
2025-06-26,42403175,200-1,4240151,퇴계현대3차,5,6,0,2025-12-09
2025-06-26,42403175,200-1,4240154,현진에버빌2차,5,2,0,2025-12-09
2025-06-26,42403175,200-1,4240157,성원초등학교,5,2,0,2025-12-09
2025-06-26,42403175,200-1,4240488,퇴계주공4차,5,6,0,2025-12-09
2025-06-26,42403175,200-1,4240490,퇴계주공6차,5,2,0,2025-12-09
2025-06-26,42403175,200-1,4240494,퇴계주공7단지,5,2,0,2025-12-09
2025-06-26,42403175,200-1,4240503,투탑시티,5,4,0,2025-12-09
2025-06-26,42403175,200-1,4240513,퇴계우성A,5,4,0,2025-12-09
2025-06-26,42403175,200-1,4240894,거두리부영A,5,0,2,2025-12-09
