boarding_stop_id,boarding_stop_names,legal_district_codes,legal_district_names,stop_no,management_id,current_stop_name,longitude,latitude,midday_boardings,match_status,match_method,confidence,source_record_count,boarding_sample_period,mapping_source_dates
4241767,도민일보,5111012000,후평동,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241768,도민일보,5111012000,후평동,,,,,,284,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241769,동광주유소,5111012000,후평동,,,,,,160,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241770,동내면행복센터,5111039022,동내면,,,,,,18,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241771,동내면행복센터,5111039022,동내면,,,,,,1,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241774,동면행정복지센터,5111031021,동면,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241775,동면행정복지센터,5111031021,동면,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241776,노루목저수지,5111031023,동면,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241777,노루목저수지,5111031023,동면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241785,조양3리종점,5111032021,동산면,,,,,,8,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241789,정법사,5111012500,삼천동,,,,,,8,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241790,정부합동청사,5111012000,후평동,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241791,정부합동청사,5111012000,후평동,,,,,,162,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241793,사천왕사,5111035028,서면,,,,,,10,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241796,정족2리,5111033025,신동면,,,,,,16,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241800,조각공원,5111011700,근화동,,,,,,96,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241802,신세계주유소,5111032021,동산면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241803,조양4리,5111032021,동산면,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241817,조양4리,5111032021,동산면,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241821,동산면행복센터,5111032021,동산면,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241822,동산면행복센터,5111032021,동산면,,,,,,10,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241833,송암리(은재된장),5111036029,사북면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241835,송암리마을회관,5111036029,사북면,1214,250001035,송암리마을회관,127.68645,37.99544,4,direct,molit_mobile_stop_no_to_chuncheon_stop_no,high,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241867,지암리(물레방아민박),5111036026,사북면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241872,대추나무골,5111036023,사북면,,,,,,12,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241873,새술막,5111032023,동산면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241874,송암리,5111036027,사북면,,,,,,4,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241877,고성2리(초설),5111036028,사북면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241879,옥광산,5111031025,동면,,,,,,16,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241880,(구)싸이클경기장,5111012500,삼천동,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241882,삼악산,5111035028,서면,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241883,신매1리,5111035024,서면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241884,월송2리,5111035026,서면,,,,,,12,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241886,방동2리입구(보건소),5111035027,서면,1178,250000994,방동2리입구(보건소),127.68068,37.89606,,direct,molit_mobile_stop_no_to_chuncheon_stop_no,high,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241891,방곡1리,5111040026,남산면,1778,250001447,방곡1리,127.64243,37.79498,14,direct,molit_mobile_stop_no_to_chuncheon_stop_no,high,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241892,방곡2리회관,5111040026,남산면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241894,방곡리,5111040026,남산면,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241895,방곡리,5111040026,남산면,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241896,방동1리,5111035027,서면,,,,,,10,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241897,방동1리,5111035027,서면,,,,,,8,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241898,방동1리,5111035027,서면,,,,,,8,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241905,창촌2리마을회관,5111040025,남산면,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241906,창촌2리마을회관,5111040025,남산면,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241907,창촌중학교,5111040027,남산면,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241908,강촌1리회관,5111040027,남산면,,,,,,34,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241911,춘천국유림관리소,5111025022,신북읍,1421,250026864,춘천국유림관리소,127.77287,37.93059,50,direct,molit_mobile_stop_no_to_chuncheon_stop_no,high,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241912,춘천국유림관리소,5111025022,신북읍,1420,250026865,춘천국유림관리소,127.7728,37.93036,6,direct,molit_mobile_stop_no_to_chuncheon_stop_no,high,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241913,천전3리,5111025022,신북읍,,,,,,82,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241914,천전3리,5111025022,신북읍,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241915,상천초등학교,5111025022,신북읍,,,,,,16,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241916,청구_동아A,5111012400,석사동,,,,,,160,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241918,청소년수련원,5111011900,사농동,,,,,,4,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241920,오항2리,5111038025,북산면,,,,,,12,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241922,청실A,5111012000,후평동,,,,,,170,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241923,청실A,5111012000,후평동,,,,,,78,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241924,청와A,5111011700,근화동,,,,,,10,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241925,고탄낚시터,5111036027,사북면,,,,,,12,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241926,초원낚시터,5111036027,사북면,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241927,추곡2리,5111038024,북산면,,,,,,12,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241928,추곡1리1반,5111038024,북산면,,,,,,8,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241929,추곡1리3반,5111038024,북산면,,,,,,6,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241930,추곡3거리,5111034026,남면,1398,250027119,추곡3거리,127.65088,37.74507,0,direct,molit_mobile_stop_no_to_chuncheon_stop_no,high,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241932,추곡1리,5111034026,남면,,,,,,6,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241935,북산치안센터,5111038024,북산면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241939,추곡초교,5111038024,북산면,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241940,추곡초교,5111038024,북산면,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241943,교육대학교,5111012400,석사동,1384,250001386,교육대학교,127.7471,37.85718,70,inferred,tago_route_number_and_adjacent_stop_unique,medium,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241944,교육대학교,5111012400,석사동,,,,,,128,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4241945,춘천교도소,5111039022,동내면,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242027,동산면행복센터,5111032021,동산면,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242028,소방서,5111012000,후평동,,,,,,16,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242029,동산A,5111012000,후평동,,,,,,702,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242030,조양2리,5111032021,동산면,,,,,,4,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242032,동산중학교,5111032021,동산면,,,,,,6,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242034,춘천동원학교,5111025022,신북읍,,,,,,248,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242035,춘천동원학교,5111025022,신북읍,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242036,두미르A,5111011800,우두동,,,,,,92,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242037,두미르A,5111011800,우두동,,,,,,110,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242039,등선폭포,5111035028,서면,,,,,,150,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242040,로데오거리,5111012400,석사동,,,,,,48,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242041,거두리부영A,5111039021,동내면,,,,,,502,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242042,롯데인벤스,5111011800,우두동,,,,,,632,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242043,삼성동부A,5111011800,우두동,,,,,,236,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242044,가압펌프장,5111012100,온의동,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242045,가압펌프장,5111012100,온의동,,,,,,8,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242046,삼악호수케이블카,5111012500,삼천동,,,,,,12,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242048,양지교,5111031022,동면,,,,,,56,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242049,만천초교,5111031022,동면,,,,,,12,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242052,만천초교,5111031022,동면,,,,,,194,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242053,만천3리마을회관,5111031022,동면,,,,,,4,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242055,동면만천농협,5111031022,동면,,,,,,14,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242056,동면만천농협,5111031022,동면,,,,,,104,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242057,만천리종점,5111031022,동면,,,,,,7,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242058,동광오거리,5111012000,후평동,,,,,,6,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242059,동광오거리,5111012000,후평동,,,,,,242,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242061,팔호광장,5111011200,효자동,,,,,,10,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242062,가재골,5111034024,남면,,,,,,6,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242063,가재골,5111034024,남면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242064,가정1리,5111034023,남면,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242069,가정2리,5111034023,남면,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242071,가정리종점,5111034023,남면,2458,250026731,가정리종점,127.57751,37.76329,22,inferred,tago_route_number_and_adjacent_stop_unique,medium,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242072,가정진료소,5111034023,남면,1248,250001071,가정진료소,127.57581,37.73456,16,inferred,unique_stop_name_candidate,high,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242080,춘천우체국,5111012100,온의동,,,,,,1356,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242081,애니고등학교,5111035022,서면,,,,,,32,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242082,애니고등학교,5111035022,서면,,,,,,6,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242085,학곡리종점,5111039025,동내면,,,,,,38,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242086,한계울마을,5111012800,신동,,,,,,8,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242087,한계울마을,5111012800,신동,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242088,한국은행,5111010400,중앙로1가,,,,,,176,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242089,한국전력공사입구,5111012000,후평동,,,,,,98,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242090,한림대학교,5111012200,교동,2104,250002127,한림대학교,127.7384,37.88355,438,inferred,tago_route_number_and_adjacent_stop_unique,medium,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242091,장애인종합복지관,5111012400,석사동,,,,,,8,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242101,가산교,5111031021,동면,,,,,,12,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242142,새술막,5111032023,동산면,,,,,,24,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242162,한덕리입구,5111034027,남면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242165,한덕리,5111034027,남면,2262,250000040,한덕리,127.61342,37.67881,2,direct,molit_mobile_stop_no_to_chuncheon_stop_no,high,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242167,율문3리,5111025022,신북읍,1552,250001905,율문3리,127.7664,37.92981,0,direct,molit_mobile_stop_no_to_chuncheon_stop_no,high,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242168,강원테크노파크,5111025021,신북읍,,,,,,20,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242169,열린공원,5111012100,온의동,,,,,,760,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242171,의암,5111033021,신동면,1547,265000702,의암,127.68296,37.82649,10,direct,molit_mobile_stop_no_to_chuncheon_stop_no,high,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242172,의암교차로,5111035028,서면,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242174,의암류인석유적지,5111034023,남면,,,,,,4,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242175,의암류인석유적지,5111034023,남면,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242177,의암리본마을,5111033021,신동면,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242178,송암스포츠타운입구,5111012600,칠전동,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242179,송암스포츠타운입구,5111012600,칠전동,,,,,,4,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242180,동보빌리지,5111012000,후평동,1868,250001548,동보빌리지,127.74144,37.88358,570,inferred,tago_route_number_and_adjacent_stop_unique,medium,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242181,동보A,5111012400,석사동,,,,,,200,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242182,동부시장,5111011000,운교동,,,,,,1652,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242183,동부시장,5111011000,운교동,,,,,,984,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242184,동산면행복센터,5111032022,동산면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242191,인성병원,5111011500,소양로3가,,,,,,2606,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242192,호반요양병원,5111012500,삼천동,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242193,호반요양병원,5111012500,삼천동,,,,,,10,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242194,춘천역육교앞,5111011700,근화동,,,,,,26,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242195,장학1리,5111031023,동면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242196,장학1리,5111031023,동면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242197,기와집골,5111040025,남산면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242201,조양4리,5111032021,동산면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242202,KBS방송국,5111012300,퇴계동,1753,250001855,KBS방송국,127.72304,37.86791,144,inferred,molit_legal_district_and_kakao_region_unique,medium,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242203,KBS방송국,5111012100,온의동,,,,,,146,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242204,일성트루엘A,5111012000,후평동,,,,,,228,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242205,평화공원,5111011700,근화동,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242206,통일플러스센터,5111012500,삼천동,,,,,,32,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242207,중앙시장,5111010500,중앙로2가,,,,,,1220,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242208,중앙시장_중앙초교,5111010500,중앙로2가,,,,,,1426,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242209,중앙로입구,5111010600,중앙로3가,,,,,,4638,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242210,중앙하이츠1차|화성주유소,5111012300,퇴계동,,,,,,192,unresolved,,,2,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242213,중앙하이츠1차|화성주유소,5111012300,퇴계동,,,,,,748,unresolved,,,2,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242215,증2리,5111033024,신동면,,,,,,1,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242216,증2리,5111033024,신동면,,,,,,4,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242217,증2리,5111033024,신동면,,,,,,1,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242222,증2리,5111033024,신동면,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242224,가정중학교,5111034023,남면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242226,발산1리,5111025024,신북읍,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242227,추곡터널,5111038024,북산면,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242229,추곡1리1반,5111038024,북산면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242230,천리터,5111038025,북산면,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242239,해피초원목장,5111036027,사북면,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242245,인람리(1),5111036030,사북면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242246,송암리(밤나무),5111036029,사북면,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242262,항공대정문,5111025021,신북읍,,,,,,70,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242263,율문2리,5111025021,신북읍,,,,,,48,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242264,율문2리,5111025021,신북읍,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242265,춘천경찰서,5111011200,효자동,,,,,,136,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242268,향교,5111012200,교동,,,,,,54,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242269,향교,5111012200,교동,,,,,,232,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242270,신촌2리,5111039022,동내면,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242271,신촌2리,5111039022,동내면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242272,후평현대3차,5111012000,후평동,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242273,후평현대2차,5111012000,후평동,,,,,,4,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242274,강원도재활병원,5111011800,우두동,,,,,,104,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242275,현암리,5111035021,서면,,,,,,12,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242287,혈동2리종점,5111033023,신동면,,,,,,20,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242288,춘천도매물류마트,5111012000,후평동,,,,,,2,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242290,호반A,5111011700,근화동,,,,,,4,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242291,우석중학교,5111012400,석사동,,,,,,44,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242292,호반체육관,5111012400,석사동,,,,,,12,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242295,화목원,5111011900,사농동,,,,,,30,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242296,황골,5111034024,남면,,,,,,4,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242297,발산1리,5111034024,남면,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242298,중부지구대,5111011200,효자동,,,,,,252,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242299,중부지구대,5111011200,효자동,1038,250001229,중부지구대,127.73851,37.87533,104,inferred,tago_route_number_and_adjacent_stop_unique,medium,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242300,후동2리입구,5111034024,남면,1035,265000755,해안사입구,127.79685,37.92853,4,direct,molit_mobile_stop_no_to_chuncheon_stop_no,high,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242301,후동2리입구,5111034024,남면,1034,265000754,해안사입구,127.79727,37.92908,0,direct,molit_mobile_stop_no_to_chuncheon_stop_no,high,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242302,후동리,5111034025,남면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242305,후동리,5111034025,남면,,,,,,,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242307,후동리,5111034025,남면,,,,,,12,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242308,후평3동행복센터,5111012000,후평동,,,,,,708,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242309,후평3동행복센터,5111012000,후평동,,,,,,154,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242310,대우A,5111012000,후평동,,,,,,202,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242311,후평주공4단지,5111012000,후평동,,,,,,264,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242312,후평주공4단지후문,5111012000,후평동,,,,,,288,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242313,후평주공4단지후문,5111012000,후평동,,,,,,136,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242314,후평동종점,5111012000,후평동,,,,,,808,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242363,후평동종점,5111012000,후평동,,,,,,262,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242364,후평주공5단지,5111012000,후평동,,,,,,82,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242365,후평주공6단지,5111012000,후평동,,,,,,286,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242366,후평주공6단지,5111012000,후평동,,,,,,40,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242367,후평주공7단지,5111012000,후평동,,,,,,8,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242368,후평중학교,5111012000,후평동,,,,,,60,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242369,부안주유소,5111012000,후평동,,,,,,170,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242370,중앙로입구,5111010300,낙원동,,,,,,3398,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242373,폴리텍2캠퍼스,5111011800,우두동,,,,,,14,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242374,소양강댐주차장,5111025022,신북읍,,,,,,0,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242375,금광터,5111025024,신북읍,,,,,,4,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
4242376,발산3리,5111025025,신북읍,,,,,,4,unresolved,,,1,2025-06-25/2025-06-28,2025-06-13|2026-03-26
